seed,balance_score,size_ratio,state_l1,drift_score,month_overlap,month_div,min_val,max_val,hybrid
416,1.8908850934360468,1.9803921568627452,0.4552464682866509,-0.9935392006264872,0.17801587301587302,1.1715550736423601,51,101,1.1954076529975057
240,1.8627760008652792,2.0,0.43138800043263953,-0.9481882114547948,0.20238095238095238,1.1505691638357471,47,94,1.1990442528469227
88,1.7806172839506176,1.6071428571428572,0.5867372134038802,-0.8275599128540304,0.23984126984126983,1.0674011826953003,56,90,1.2013253449527963
485,1.7867299578059073,2.0,0.3933649789029536,-0.8316059757236227,0.3052777777777778,1.1368837535014005,48,96,1.2046057747993713
193,1.6811503927768476,1.4745762711864407,0.6032870607952034,-0.6773699869998876,0.29047619047619044,0.967846177476078,59,87,1.2069914018769263
429,1.7796681839559139,1.7735849056603774,0.5030416391477682,-0.8128682259525122,0.2488095238095238,1.061677749762036,53,94,1.2106604257891553
185,1.7227636034333411,1.875,0.42388180171667056,-0.7282111026228673,0.2646825396825397,0.992893642305407,48,90,1.213015831597334
206,1.8265647423773759,1.5689655172413792,0.6287996125679983,-0.8762659707757747,0.22000000000000003,1.0962659707757747,58,91,1.2131785628343335
47,1.8797532235788024,1.94,0.4698766117894012,-0.9403100243533842,0.20694444444444443,1.1472544687978286,50,97,1.2215362065314335
255,1.7950143839974666,1.9019607843137254,0.4465267998418706,-0.8179623290742242,0.23206349206349203,1.0500258211377163,51,97,1.2224407536455097
342,1.8028235958414989,1.84,0.48141179792074934,-0.8271707059635449,0.258015873015873,1.085186578979418,50,92,1.2238041016670174
384,1.8016431805022024,2.056603773584906,0.37251970345864827,-0.8247661428616464,0.22476190476190477,1.0495280476235511,53,109,1.22430688049905
136,1.713693655385822,1.5087719298245614,0.6024608627806303,-0.6955675451998984,0.33095238095238094,1.0265199261522793,57,86,1.2267963737458931
169,1.700354910649543,1.6140350877192982,0.5431599114651224,-0.6725364707477972,0.31507936507936507,0.9876158358271623,57,92,1.2295793811260851
258,1.7738003915914766,1.6226415094339623,0.5755794410787571,-0.7771218330783742,0.2782142857142857,1.05533611879266,53,86,1.2298151084366147
316,1.7003842638269884,1.5964912280701755,0.5519465178784064,-0.670648297295356,0.29960317460317454,0.9702514718985306,57,91,1.2309304557202392
8,1.6459779627054707,1.5714285714285714,0.5372746956384497,-0.5772896114098,0.3392857142857143,0.9165753256955143,56,88,1.2418752347186108
241,1.7827874174372993,1.9259259259259258,0.4284307457556868,-0.7714560861969108,0.26896825396825397,1.0404243401651647,54,104,1.2427681570994618
